"Message",Low,"Starting .NET Native compilation"
"Message",Normal,"Running 'DisableOptimization' transform, heap at 51 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 51 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 52 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 57 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 57 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 57 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 57 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 57 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 57 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 57 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 58 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 58 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 59 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 84 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  5063 |        171 | Analysis"
"Message",Normal,"  1730 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   881 |         19 | WriteAssemblies"
"Message",Normal,"   714 |       -101 | Mcg"
"Message",Normal,"   642 |        -22 | ReducedCopyComplete"
"Message",Normal,"   341 |         15 | ReducedCopyInitialize"
"Message",Normal,"   311 |         25 | Reducer"
"Message",Normal,"   249 |        -17 | DumpNativeResources"
"Message",Normal,"    85 |       -136 | ReducedCopyCleanup"
"Message",Normal,"    84 |         11 | ReducedCopyMethodBodies"
"Message",Normal,"    84 |          9 | ReducedCopyPopulateTypes"
"Message",Normal,"    79 |          1 | ResourceExtractor"
"Message",Normal,"    72 |          9 | ReducedCopyLateMetadata"
"Message",Normal,"    57 |          5 | CreateMetadata"
"Message",Normal,"    35 |          2 | McgRedirect"
"Message",Normal,"    31 |          2 | McgTypeOf"
"Message",Normal,"    31 |          4 | LazyGenerics"
"Message",Normal,"    29 |          5 | StaticInitData"
"Message",Normal,"    21 |          3 | TypeofTypeHandle"
"Message",Normal,"    15 |          0 | McgRedirect"
"Message",Normal,"    12 |          0 | SaveRVAStatics"
"Message",Normal,"     9 |          1 | ReducedCopyEmptyTypes"
"Message",Normal,"     8 |          1 | GetType"
"Message",Normal,"     7 |          0 | McgFixups"
"Message",Normal,"     7 |          1 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     3 |          0 | ScrubOpenCalls"
"Message",Normal,"     3 |          1 | ReflectionIntrinsics"
"Message",Normal,"     3 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     3 |          0 | McgAccessor"
"Message",Normal,"     2 |          1 | Delegate"
"Message",Normal,"     1 |          0 | Attribute"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\nutc_driver.exe @""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\MDIL\BuildAnAppFromTheGroundUp.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.27420.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 687 methods."
"Message",Low,"Scanning 2212 methods."
"Message",Low,"Scanning 1071 methods."
"Message",Low,"Scanning 354 methods."
"Message",Low,"Scanning 188 methods."
"Message",Low,"Scanning 103 methods."
"Message",Low,"Scanning 59 methods."
"Message",Low,"Scanning 92 methods."
"Message",Low,"Scanning 24 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 4912 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   2092"
"Message",Low,"Metadata blob size:          111750"
"Message",Low,"Method RVA - token map size: 16736"
"Message",Low,"Total native size:           128486"
"Message",Low,"Successfully generated 'D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\MDIL\BuildAnAppFromTheGroundUp.mdilexe'"
"Message",Low,"Successfully generated 'D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\MDIL\BuildAnAppFromTheGroundUp.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\nutc_driver.exe @""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\MDIL\BuildAnAppFromTheGroundUp.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       16 |     4000 |     4000 |     3984 |     4000 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       4000 ms"
"Message",Normal,"System time per command: 4000 ms"
"Message",Normal,"Total duration:          3984 ms"
"Message",Normal,"Total lifetime:          4000 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.18362.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.18362.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       16 |       63 |       63 |       47 |       63 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       63 ms"
"Message",Normal,"System time per command: 63 ms"
"Message",Normal,"Total duration:          47 ms"
"Message",Normal,"Total lifetime:          63 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            0.7"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\ILTransformed\BuildAnAppFromTheGroundUp.res' at offset 0."
"Message",Normal," Added 'D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1512."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\rhbind.exe @""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\rhbindargs.BuildAnAppFromTheGroundUp.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\MDIL\BuildAnAppFromTheGroundUp.mdilexe"
"Message",Low,"MDILPDB: D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\MDIL\BuildAnAppFromTheGroundUp.mdilpdb"
"Message",Low,"IL: D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\MDIL\BuildAnAppFromTheGroundUp.ilexe"
"Message",Low,"NI: D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\Native\BuildAnAppFromTheGroundUp.dll"
"Message",Low,"SHIM: D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\Native\BuildAnAppFromTheGroundUp.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\Native\BuildAnAppFromTheGroundUp.pdb"
"Message",Low,"Produced D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\Native\BuildAnAppFromTheGroundUp.dll in 0.487 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.3\tools\x64\ilc\Tools\rhbind.exe @""D:\Documents\Business\C_Sharp_Projects\Chapter1\BuildAnAppFromTheGroundUp\BuildAnAppFromTheGroundUp\obj\x64\Release\ilc\intermediate\rhbindargs.BuildAnAppFromTheGroundUp.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      516 |      516 |      516 |      516 | [0] rhbind BuildAnAppFromTheGroundUp"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       516 ms"
"Message",Normal,"System time per command: 516 ms"
"Message",Normal,"Total duration:          516 ms"
"Message",Normal,"Total lifetime:          516 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
